titulo,fecha,autor,link,fecha_iso,anio,mes,dia,palabras_titulo,ejes_semanticos,activadores,sin_eje,activadores_eje
"Sector pesquero industrial del Perú busca operar dentro de Reserva Nacional de Paracas, expertos advierten graves riesgos",13 Mar 2024,Michelle Carrere,https://es.mongabay.com/2024/03/sector-pesquero-industrial-reserva-paracas-riesgos-peru-oceanos/,2024-03-13,2024,3,13,17,"['biodiversidad_conservacion', 'economia_desarrollo']","{'biodiversidad_conservacion': ['reserva'], 'economia_desarrollo': ['industrial', 'pesquero']}",False,"industrial, pesquero"
Cómo conciliar la agricultura de conservación y la agroforestería para la sostenibilidad | LIBRO,11 Mar 2024,Timothy J. Killeen,https://es.mongabay.com/2024/03/agricultura-de-conservacion-agroforesteria-sostenibilidad-libro/,2024-03-11,2024,3,11,14,"['biodiversidad_conservacion', 'economia_desarrollo']","{'biodiversidad_conservacion': ['conservación'], 'economia_desarrollo': ['agricultura']}",False,agricultura
"Deforestación, defensores, economías ilegales: estos son los desafíos ambientales de Latinoamérica para 2024",21 Ene 2024,Mongabay Latam,https://es.mongabay.com/2024/01/deforestacion-defensores-economias-ilegales-desafios-ambientales-latinoamerica-2024/,2024-01-21,2024,1,21,13,"['biodiversidad_conservacion', 'economia_desarrollo', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['deforestación'], 'economia_desarrollo': ['economía'], 'crimen_ilegalidad': ['ilegal']}",False,economía
Desafíos ambientales de Perú en 2024: fortalecer la legislación ambiental y enfrentar a las economías ilegales,11 Ene 2024,Yvette Sierra Praeli,https://es.mongabay.com/2024/01/desafios-ambientales-peru-2024-fortalecer-legislacion-ambiental/,2024-01-11,2024,1,11,16,"['economia_desarrollo', 'crimen_ilegalidad']","{'economia_desarrollo': ['economía'], 'crimen_ilegalidad': ['ilegal']}",False,economía
"Amazonía al límite: deforestación, degradación y actividades ilícitas están acabando con el bosque tropical más grande del planeta",8 Ene 2024,Yvette Sierra Praeli,https://es.mongabay.com/2024/01/amazonia-al-limite-deforestacion-degradacion-y-actividades-ilicitas-estan-acabando-con-el-bosque-tropical-mas-grande-del-planeta/,2024-01-08,2024,1,8,18,"['biodiversidad_conservacion', 'economia_desarrollo']","{'biodiversidad_conservacion': ['amazonía', 'bosque', 'deforestación'], 'economia_desarrollo': ['actividad']}",False,actividad
Otros sistemas financieros en la práctica agrícola de la Amazonía | LIBRO,15 Dic 2023,Timothy J. Killeen,https://es.mongabay.com/2023/12/otros-sistemas-financieros-en-la-practica-agricola-de-la-amazonia-libro/,2023-12-15,2023,12,15,12,"['biodiversidad_conservacion', 'economia_desarrollo']","{'biodiversidad_conservacion': ['amazonía'], 'economia_desarrollo': ['agrícola']}",False,agrícola
Balance ambiental de Perú en 2023: economías ilegales avanzan en la Amazonía y persiste la impunidad ante los crímenes de líderes indígenas,13 Dic 2023,Yvette Sierra Praeli,https://es.mongabay.com/2023/12/balance-ambiental-peru-2023-economias-ilegales-crimenes-lideres-indigenas/,2023-12-13,2023,12,13,22,"['biodiversidad_conservacion', 'economia_desarrollo', 'sociedad_comunidades', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['amazonía'], 'economia_desarrollo': ['economía'], 'sociedad_comunidades': ['indígena', 'líder'], 'crimen_ilegalidad': ['crimen', 'ilegal']}",False,economía
Perú: un proyecto de conservación del tiburón ballena logró la convivencia pacífica entre la especie y los pescadores,27 Nov 2023,Geraldine Santos,https://es.mongabay.com/2023/11/peru-proyecto-conservacion-tiburon-ballena-convivencia-pacifica-pescadores/,2023-11-27,2023,11,27,18,"['biodiversidad_conservacion', 'economia_desarrollo']","{'biodiversidad_conservacion': ['conservación', 'especie'], 'economia_desarrollo': ['pescador']}",False,pescador
COP28: acceder a los recursos para la acción climática “se está volviendo como Los Juegos del Hambre” | ENTREVISTA,26 Nov 2023,Thelma Gómez Durán,https://es.mongabay.com/2023/11/cop28-acceder-a-los-recursos-para-la-accion-climatica-se-esta-volviendo-como-los-juegos-del-hambre-entrevista/,2023-11-26,2023,11,26,19,"['biodiversidad_conservacion', 'economia_desarrollo']","{'biodiversidad_conservacion': ['climático'], 'economia_desarrollo': ['recurso']}",False,recurso
La industria del café y cacao en la Panamazonía | LIBRO,20 Nov 2023,Timothy J. Killeen,https://es.mongabay.com/2023/11/industria-cafe-cacao-en-panamazonia-libro/,2023-11-20,2023,11,20,11,['economia_desarrollo'],{'economia_desarrollo': ['industria']},False,industria
Panorama de una industria creciente en la Panamazonía: la palma aceitera | LIBRO,6 Nov 2023,Timothy J. Killeen,https://es.mongabay.com/2023/11/panorama-de-una-industria-creciente-en-la-panamazonia-la-palma-aceitera-libro/,2023-11-06,2023,11,6,13,['economia_desarrollo'],{'economia_desarrollo': ['industria']},False,industria
El panorama de la industria porcina y avícola | LIBRO,6 Nov 2023,Timothy J. Killeen,https://es.mongabay.com/2023/11/el-panorama-de-la-industria-porcina-y-avicola-libro/,2023-11-06,2023,11,6,10,['economia_desarrollo'],{'economia_desarrollo': ['industria']},False,industria
Infraestructura industrial para granos y cereales | LIBRO,30 Oct 2023,Timothy J. Killeen,https://es.mongabay.com/2023/10/infraestructura-industrial-para-granos-y-cereales-libro/,2023-10-30,2023,10,30,8,['economia_desarrollo'],"{'economia_desarrollo': ['industrial', 'infraestructura']}",False,"industrial, infraestructura"
"Coyuntura ambiental | Una guardia indígena, producción de frutos amazónicos y un comité de vigilancia: tres proyectos liderados por mujeres buscan proteger la Amazonía",21 Oct 2023,Mongabay Latam,https://es.mongabay.com/2023/10/proyectos-liderados-por-mujeres-buscan-proteger-la-amazonia/,2023-10-21,2023,10,21,24,"['biodiversidad_conservacion', 'economia_desarrollo', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['amazonía', 'proteger'], 'economia_desarrollo': ['producción'], 'sociedad_comunidades': ['liderado']}",False,producción
Infraestructuras industriales en la Panamazonía | LIBRO,16 Oct 2023,Timothy J. Killeen,https://es.mongabay.com/2023/10/infraestructuras-industriales-en-la-panamazonia-libro/,2023-10-16,2023,10,16,7,['economia_desarrollo'],"{'economia_desarrollo': ['industrial', 'infraestructura']}",False,"industrial, infraestructura"
Perú: nueva propuesta del gobierno sobre creación de reserva Mar tropical de Grau genera controversia por la pesca de arrastre,12 Oct 2023,Michelle Carrere,https://es.mongabay.com/2023/10/peru-reserva-mar-tropical-de-grau-controversia-pesca-de-arrastre/,2023-10-12,2023,10,12,20,"['biodiversidad_conservacion', 'politica_gobernabilidad', 'economia_desarrollo']","{'biodiversidad_conservacion': ['mar', 'reserva'], 'politica_gobernabilidad': ['gobierno'], 'economia_desarrollo': ['pesca']}",False,pesca
¿La minería está lista para una transición energética justa? | ESTUDIO,10 Oct 2023,Yvette Sierra Praeli,https://es.mongabay.com/2023/10/mineria-transicion-energetica-justa-estudio/,2023-10-10,2023,10,10,11,['economia_desarrollo'],{'economia_desarrollo': ['energético']},False,energético
CAPÍTULO 3 | Panorama del sector agrícola en la Panamazonía | LIBRO,9 Oct 2023,Timothy J. Killeen,https://es.mongabay.com/2023/10/capitulo-3-panorama-del-sector-agricola-en-la-panamazonia-libro/,2023-10-09,2023,10,9,12,['economia_desarrollo'],{'economia_desarrollo': ['agrícola']},False,agrícola
Modelos de producción de carne vacuna | LIBRO,9 Oct 2023,Timothy J. Killeen,https://es.mongabay.com/2023/10/modelos-de-produccion-de-carne-vacuna-libro/,2023-10-09,2023,10,9,8,['economia_desarrollo'],{'economia_desarrollo': ['producción']},False,producción
Al menos 10 barcos chinos que ingresaron a puertos peruanos pertenecen a empresas con antecedentes por pesca ilegal y trabajo forzoso,5 Oct 2023,Michelle Carrere,https://es.mongabay.com/2023/10/barcos-chinos-puertos-peruanos-pesca-ilegal-trabajo-forzoso/,2023-10-05,2023,10,5,21,"['economia_desarrollo', 'crimen_ilegalidad']","{'economia_desarrollo': ['pesca'], 'crimen_ilegalidad': ['ilegal']}",False,pesca
Infraestructuras sostenibles: En busca de un oxímoron | LIBRO,2 Oct 2023,Timothy J. Killeen,https://es.mongabay.com/2023/10/infraestructuras-sostenibles-en-busca-de-un-oximoron-libro/,2023-10-02,2023,10,2,9,['economia_desarrollo'],{'economia_desarrollo': ['infraestructura']},False,infraestructura
Cómo opera la inversión proveniente de China | LIBRO,2 Oct 2023,Timothy J. Killeen,https://es.mongabay.com/2023/10/como-opera-la-inversion-proveniente-de-china-libro/,2023-10-02,2023,10,2,9,['economia_desarrollo'],{'economia_desarrollo': ['inversión']},False,inversión
Asociaciones Público – Privadas para elevar inversión en infraestructura | LIBRO,25 Sep 2023,Timothy J. Killeen,https://es.mongabay.com/2023/09/asociaciones-publico-privadas-para-elevar-inversion-en-infraestructura-libro/,2023-09-25,2023,9,25,11,['economia_desarrollo'],"{'economia_desarrollo': ['infraestructura', 'inversión']}",False,"infraestructura, inversión"
Alternativas fluviales para la industria de carga y servicios | LIBRO,19 Sep 2023,Timothy J. Killeen,https://es.mongabay.com/2023/09/alternativas-fluviales-para-la-industria-de-carga-y-servicios-libro/,2023-09-19,2023,9,19,11,['economia_desarrollo'],{'economia_desarrollo': ['industria']},False,industria
Desarrollo Ferroviario en la Panamazonía | LIBRO,19 Sep 2023,Timothy J. Killeen,https://es.mongabay.com/2023/09/desarrollo-ferroviario-en-la-panamazonia-libro/,2023-09-19,2023,9,19,7,['economia_desarrollo'],{'economia_desarrollo': ['desarrollo']},False,desarrollo
Perú: expertos advierten que ampliar el proceso de formalización pesquera podría generar corrupción,13 Sep 2023,Michelle Carrere,https://es.mongabay.com/2023/09/peru-ampliar-proceso-de-formalizacion-pesquera-podria-generar-corrupcion/,2023-09-13,2023,9,13,13,['economia_desarrollo'],{'economia_desarrollo': ['pesquero']},False,pesquero
¿Cuál es el futuro de la energía hidroeléctrica en la Panamazonía? | LIBRO,11 Sep 2023,Timothy J. Killeen,https://es.mongabay.com/2023/09/cual-es-el-futuro-de-la-energia-hidroelectrica-en-la-panamazonia-libro/,2023-09-11,2023,9,11,13,['economia_desarrollo'],{'economia_desarrollo': ['energía']},False,energía
Una mirada al sector energético privado en Perú | LIBRO,4 Sep 2023,Timothy J. Killeen,https://es.mongabay.com/2023/09/una-mirada-al-sector-energetico-privado-en-peru-libro/,2023-09-04,2023,9,4,10,['economia_desarrollo'],{'economia_desarrollo': ['energético']},False,energético
Panorama del sector energético privado en Ecuador y el papel de China  | LIBRO,4 Sep 2023,Timothy J. Killeen,https://es.mongabay.com/2023/09/panorama-sector-energetico-privado-ecuador-papel-de-china-libro/,2023-09-04,2023,9,4,14,['economia_desarrollo'],{'economia_desarrollo': ['energético']},False,energético
Bolivia busca un modelo exportador de energía | LIBRO,28 Ago 2023,Timothy J. Killeen,https://es.mongabay.com/2023/08/bolivia-busca-un-modelo-exportador-de-energia-libro/,2023-08-28,2023,8,28,9,['economia_desarrollo'],{'economia_desarrollo': ['energía']},False,energía
Perú: estudio muestra que aves y murciélagos ayudan a los agricultores del cacao a tener mayor producción,24 Ago 2023,Liz Kimbrough,https://es.mongabay.com/2023/08/peru-estudio-aves-murcielagos-ayudan-agricultores-cacao/,2023-08-24,2023,8,24,17,"['biodiversidad_conservacion', 'economia_desarrollo']","{'biodiversidad_conservacion': ['ave'], 'economia_desarrollo': ['producción']}",False,producción
Energía hidroeléctrica: cambio controversial hacia instalaciones de impacto ambiental reducido,7 Ago 2023,Timothy J. Killeen,https://es.mongabay.com/2023/08/energia-hidroelectrica-cambio-controversial-hacia-instalaciones-de-impacto-ambiental-reducido-libro/,2023-08-07,2023,8,7,10,"['biodiversidad_conservacion', 'economia_desarrollo', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['cambio'], 'economia_desarrollo': ['energía'], 'sociedad_comunidades': ['impacto']}",False,energía
Cumbre amazónica: «El riesgo enorme es que la discusión esté dándose sobre el riel de la economía y no sobre el riel de los derechos» | ENTREVISTA,7 Ago 2023,Yvette Sierra Praeli,https://es.mongabay.com/2023/08/cumbre-amazonica-brasil-dario-mejia-entrevista/,2023-08-07,2023,8,7,27,"['politica_gobernabilidad', 'economia_desarrollo']","{'politica_gobernabilidad': ['derecho'], 'economia_desarrollo': ['economía']}",False,economía
CAPÍTULO 2 | La infraestructura que define el futuro,17 Jul 2023,Timothy J. Killeen,https://es.mongabay.com/2023/07/la-infraestructura-que-define-el-futuro-libro/,2023-07-17,2023,7,17,9,['economia_desarrollo'],{'economia_desarrollo': ['infraestructura']},False,infraestructura
Relator Especial de la ONU: “Los Estados han estado más orientados a facilitar la actividad extractiva que a proteger los derechos de las personas”  | ENTREVISTA,9 Jul 2023,Vanessa Romo,https://es.mongabay.com/2023/07/relator-especial-de-la-onu-actividad-extractiva-petroleo-entrevista/,2023-07-09,2023,7,9,26,"['biodiversidad_conservacion', 'politica_gobernabilidad', 'economia_desarrollo']","{'biodiversidad_conservacion': ['proteger'], 'politica_gobernabilidad': ['derecho', 'estado'], 'economia_desarrollo': ['actividad']}",False,actividad
Una remediación pendiente: la contaminación de la industria petrolera no se atiende pese a la legislación vigente,27 Jun 2023,Yvette Sierra Praeli,https://es.mongabay.com/2023/06/remediacion-pendiente-contaminacion-industria-petrolera-no-se-atiende/,2023-06-27,2023,6,27,17,"['biodiversidad_conservacion', 'economia_desarrollo']","{'biodiversidad_conservacion': ['contaminación'], 'economia_desarrollo': ['industria']}",False,industria
Perú: proyecto de ley pretende abrir áreas naturales protegidas para actividades de hidrocarburos,16 Jun 2023,Yvette Sierra Praeli,https://es.mongabay.com/2023/06/proyecto-de-ley-pretende-abrir-areas-naturales-protegidas-para-actividades-de-hidrocarburos-peru/,2023-06-16,2023,6,16,13,"['biodiversidad_conservacion', 'politica_gobernabilidad', 'economia_desarrollo']","{'biodiversidad_conservacion': ['protegido', 'área'], 'politica_gobernabilidad': ['ley'], 'economia_desarrollo': ['actividad']}",False,actividad
Entendiendo la economía convencional,12 Jun 2023,Timothy J. Killeen,https://es.mongabay.com/2023/06/entendiendo-la-economia-convencional-libro/,2023-06-12,2023,6,12,4,['economia_desarrollo'],{'economia_desarrollo': ['economía']},False,economía
La economía política de la Panamazonía,5 Jun 2023,Timothy J. Killeen,https://es.mongabay.com/2023/06/la-economia-politica-de-la-panamazonia-libro/,2023-06-05,2023,6,5,6,"['politica_gobernabilidad', 'economia_desarrollo']","{'politica_gobernabilidad': ['político'], 'economia_desarrollo': ['economía']}",False,economía
La energía de la montaña: el proyecto que salva a las abejas nativas y restaura su hábitat en Perú,20 May 2023,Astrid Arellano,https://es.mongabay.com/2023/05/proyecto-que-salva-abejas-nativas-y-restaura-su-habitat-en-peru/,2023-05-20,2023,5,20,19,"['biodiversidad_conservacion', 'economia_desarrollo']","{'biodiversidad_conservacion': ['hábitat'], 'economia_desarrollo': ['energía']}",False,energía
Día Mundial de la Pesca: el emprendimiento que beneficia a pescadores y ecosistemas marinos en Perú,21 Nov 2022,Michelle Carrere,https://es.mongabay.com/2022/11/dia-mundial-de-la-pesca-el-emprendimiento-que-beneficia-a-pescadores-y-ecosistemas-marinos-en-peru/,2022-11-21,2022,11,21,16,"['biodiversidad_conservacion', 'economia_desarrollo']","{'biodiversidad_conservacion': ['ecosistema', 'marino'], 'economia_desarrollo': ['pesca', 'pescador']}",False,"pesca, pescador"
¿Habrá una nueva ley de pesca para Perú?,13 Jul 2022,Michelle Carrere,https://es.mongabay.com/2022/07/nueva-ley-de-pesca-en-peru-oceanos/,2022-07-13,2022,7,13,8,"['politica_gobernabilidad', 'economia_desarrollo']","{'politica_gobernabilidad': ['ley'], 'economia_desarrollo': ['pesca']}",False,pesca
Perú: la historia de cómo científicos y pescadores se unieron para salvar a las mantarrayas gigantes,15 Jun 2022,Michelle Carrere,https://es.mongabay.com/2022/06/como-cientificos-y-pescadores-salvan-a-las-mantarrayas-gigantes-en-peru/,2022-06-15,2022,6,15,16,['economia_desarrollo'],{'economia_desarrollo': ['pescador']},False,pescador
“La primera visión que tuvimos es que gran parte de la Amazonía estaba fuertemente presionada por las actividades extractivas”: Pedro Tipula | ENTREVISTA,15 May 2022,Yvette Sierra Praeli,https://es.mongabay.com/2022/05/actividades-extractivas-en-la-amazonia-pedro-tipula-entrevista/,2022-05-15,2022,5,15,23,"['biodiversidad_conservacion', 'economia_desarrollo']","{'biodiversidad_conservacion': ['amazonía'], 'economia_desarrollo': ['actividad']}",False,actividad
Historia gráfica | ¿Cuál es el impacto social y ambiental de la industria petrolera en la Amazonía?,27 Abr 2022,Mongabay Latam,https://es.mongabay.com/2022/04/historia-grafica-cual-es-el-impacto-de-la-industria-petrolera-en-la-amazonia/,2022-04-27,2022,4,27,17,"['biodiversidad_conservacion', 'economia_desarrollo', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['amazonía'], 'economia_desarrollo': ['industria'], 'sociedad_comunidades': ['impacto', 'social']}",False,industria
«Ser dirigente indígena en una zona petrolera o donde hay muchos recursos naturales es una sentencia de muerte»: Gregorio Díaz Mirabal | ENTREVISTA,24 Abr 2022,Astrid Arellano,https://es.mongabay.com/2022/04/ser-dirigente-indigena-en-una-zona-petrolera-o-donde-hay-muchos-recursos-naturales-es-una-sentencia-de-muerte-gregorio-diaz-mirabal-entrevista/,2022-04-24,2022,4,24,23,"['politica_gobernabilidad', 'economia_desarrollo']","{'politica_gobernabilidad': ['sentencia'], 'economia_desarrollo': ['recurso']}",False,recurso
EN VIDEO | ¿Qué significa para comunidades de  Perú que su hogar sea tierra destinada a la actividad petrolera?,14 Abr 2022,Mongabay Latam,https://es.mongabay.com/2022/04/video-comunidades-de-peru-afectadas-por-actividad-petrolera/,2022-04-14,2022,4,14,19,"['economia_desarrollo', 'sociedad_comunidades']","{'economia_desarrollo': ['actividad'], 'sociedad_comunidades': ['comunidad']}",False,actividad
Perú: 3 mil pescadores artesanales de merluza podrían pasar a la ilegalidad en los próximos días,28 Mar 2022,Michelle Carrere,https://es.mongabay.com/2022/03/peru-pescadores-artesanales-de-merluza-podria-pasar-a-la-ilegalidad/,2022-03-28,2022,3,28,16,"['economia_desarrollo', 'crimen_ilegalidad']","{'economia_desarrollo': ['pescador'], 'crimen_ilegalidad': ['ilegalidad']}",False,pescador
Historia gráfica | Lote 64: comunidades indígenas se oponen a la actividad petrolera en la Amazonía de Perú,24 Mar 2022,Mongabay Latam,https://es.mongabay.com/2022/03/historia-grafica-comunidades-indigenas-se-oponen-a-actividad-petrolera-en-peru/,2022-03-24,2022,3,24,18,"['biodiversidad_conservacion', 'economia_desarrollo', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['amazonía'], 'economia_desarrollo': ['actividad'], 'sociedad_comunidades': ['comunidad', 'indígena']}",False,actividad
"Lote 64:  ¿Qué significa para 22 comunidades wampis, achuar y candoshi de Perú que su hogar sea tierra destinada a la actividad petrolera?",21 Feb 2022,Gloria Alvitres,https://es.mongabay.com/2022/02/lote-64-que-significa-para-22-comunidades-wampis-achuar-y-candoshi-de-peru-que-su-hogar-sea-tierra-destinada-a-la-actividad-petrolera/,2022-02-21,2022,2,21,23,"['economia_desarrollo', 'sociedad_comunidades']","{'economia_desarrollo': ['actividad'], 'sociedad_comunidades': ['comunidad']}",False,actividad
Pescadores se organizan para mantener las redes llenas en el río Tahuamanu | Historia gráfica,4 Nov 2021,Mongabay Latam,https://es.mongabay.com/2021/11/pesca-sostenible-rio-tahuamanu-historia-grafica/,2021-11-04,2021,11,4,15,"['biodiversidad_conservacion', 'economia_desarrollo', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['río'], 'economia_desarrollo': ['pescador'], 'sociedad_comunidades': ['organizar']}",False,pescador
Pescadores se organizan para mantener las redes llenas en el río Tahuamanu,21 Oct 2021,Talía Lostaunau,https://es.mongabay.com/2021/10/pesca-sostenible-rio-tahuamanu-peru-pueblos-indigenas/,2021-10-21,2021,10,21,12,"['biodiversidad_conservacion', 'economia_desarrollo', 'sociedad_comunidades']","{'biodiversidad_conservacion': ['río'], 'economia_desarrollo': ['pescador'], 'sociedad_comunidades': ['organizar']}",False,pescador
Perú: líder indígena kichwa es golpeado y amenazado de muerte tras denunciar actividades ilegales en su territorio,25 Jul 2021,Gloria Alvitres,https://es.mongabay.com/2021/07/peru-lider-indigena-kichwa-golpeado-amenazado-de-muerte-narcotrafico-bosques-tala/,2021-07-25,2021,7,25,17,"['economia_desarrollo', 'sociedad_comunidades', 'crimen_ilegalidad']","{'economia_desarrollo': ['actividad'], 'sociedad_comunidades': ['líder', 'territorio'], 'crimen_ilegalidad': ['amenazado', 'ilegal']}",False,actividad
Nuevo decreto para pescadores artesanales genera polémica sobre su implementación en el sector,3 Jul 2021,Michelle Carrere,https://es.mongabay.com/2021/07/decreto-pescadores-artesanales-genera-polemica-peru/,2021-07-03,2021,7,3,13,"['politica_gobernabilidad', 'economia_desarrollo']","{'politica_gobernabilidad': ['decreto'], 'economia_desarrollo': ['pescador']}",False,pescador
Perú: nace la Reserva Nacional Dorsal de Nasca en medio de controversias por pesca industrial,11 Jun 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/06/peru-reserva-nacional-dorsal-nasca-pesca-industrial/,2021-06-11,2021,6,11,15,"['biodiversidad_conservacion', 'economia_desarrollo']","{'biodiversidad_conservacion': ['reserva'], 'economia_desarrollo': ['industrial', 'pesca']}",False,"industrial, pesca"
La cadena de infracciones detrás de la pesca ilegal de algas en Chile | Historia gráfica,23 Mar 2021,Mongabay Latam,https://es.mongabay.com/2021/03/la-cadena-de-infracciones-detras-de-la-pesca-ilegal-de-algas-en-chile-historia-grafica/,2021-03-23,2021,3,23,16,"['economia_desarrollo', 'crimen_ilegalidad']","{'economia_desarrollo': ['pesca'], 'crimen_ilegalidad': ['ilegal']}",False,pesca
Millonarios descuentos: los más de 25 millones de dólares que el Estado peruano dejó de cobrarle a pesquera TASA,13 Mar 2021,"Gabriela Quevedo Castañeda, Karen de la Torre",https://es.mongabay.com/2021/03/millonarios-descuentos-los-mas-de-25-millones-de-dolares-que-el-estado-peruano-dejo-de-cobrarle-a-pesquera-tasa/,2021-03-13,2021,3,13,19,"['politica_gobernabilidad', 'economia_desarrollo']","{'politica_gobernabilidad': ['estado'], 'economia_desarrollo': ['pesquera']}",False,pesquera
Perú: formalización pesquera está por vencer y miles de pescadores podrían quedar en la ilegalidad,8 Feb 2021,Michelle Carrere,https://es.mongabay.com/2021/02/peru-formalizacion-pesquera-esta-por-vencer-y-miles-de-pescadores-podrian-quedar-en-la-ilegalidad/,2021-02-08,2021,2,8,15,"['economia_desarrollo', 'crimen_ilegalidad']","{'economia_desarrollo': ['pescador', 'pesquero'], 'crimen_ilegalidad': ['ilegalidad']}",False,"pescador, pesquero"
“Mis máximos maestros han sido los pescadores”: Santiago De la Puente | ENTREVISTA,14 Ene 2021,Yvette Sierra Praeli,https://es.mongabay.com/2021/01/oceanos-pescadores-peru-santiago-de-la-puente-entrevista/,2021-01-14,2021,1,14,13,['economia_desarrollo'],{'economia_desarrollo': ['pescador']},False,pescador
"“La actividad minera ilegal es una amenaza latente para el Parque Nacional Alto Purús”: Eliabett Ayrampo, guardaparque en Perú",24 Nov 2020,Alexandra de Amesti,https://es.mongabay.com/2020/11/peru-parque-nacional-alto-purus-eliabett-ayrampo-guardaparque/,2020-11-24,2020,11,24,19,"['biodiversidad_conservacion', 'economia_desarrollo', 'crimen_ilegalidad']","{'biodiversidad_conservacion': ['parque'], 'economia_desarrollo': ['actividad'], 'crimen_ilegalidad': ['amenaza', 'ilegal']}",False,actividad
Perú: pescadores demandan a Minem y Perupetro por adjudicación de lotes petroleros en el mar,10 Nov 2020,Michelle Carrere,https://es.mongabay.com/2020/11/peru-pescadores-demandan-a-minem-y-perupetro-por-adjudicacion-de-lotes-petroleros-en-el-mar/,2020-11-10,2020,11,10,15,"['biodiversidad_conservacion', 'economia_desarrollo']","{'biodiversidad_conservacion': ['mar'], 'economia_desarrollo': ['pescador']}",False,pescador
Redes fantasmas: hasta un millón de toneladas de aparejos de pesca son abandonados cada año en el mar,28 Oct 2020,Michelle Carrere,https://es.mongabay.com/2020/10/oceanos-hasta-un-millon-de-toneladas-de-artes-de-pesca-son-abandonadas-en-el-mar-anualmente/,2020-10-28,2020,10,28,18,"['biodiversidad_conservacion', 'economia_desarrollo']","{'biodiversidad_conservacion': ['mar'], 'economia_desarrollo': ['pesca']}",False,pesca
Perú: ¿qué impidió la inspección de un barco chino con antecedentes de pesca ilegal?,13 Oct 2020,Michelle Carrere,https://es.mongabay.com/2020/10/peru-que-impidio-la-inspeccion-de-un-barco-chino-con-antecedentes-de-pesca-ilegal/,2020-10-13,2020,10,13,14,"['economia_desarrollo', 'crimen_ilegalidad']","{'economia_desarrollo': ['pesca'], 'crimen_ilegalidad': ['ilegal']}",False,pesca
Perú: nuevo estudio indica que aumento explosivo de la flota artesanal ha empobrecido a los pescadores,31 Ago 2020,Michelle Carrere,https://es.mongabay.com/2020/08/oceanos-peru-pesca-artesanal-empobrecimiento-pescadores/,2020-08-31,2020,8,31,16,['economia_desarrollo'],{'economia_desarrollo': ['pescador']},False,pescador
COVID-19 en Perú: ¿cómo enfrentan la crisis las mujeres pescadoras que siguen en cuarentena?,25 Ago 2020,Michelle Carrere,https://es.mongabay.com/2020/08/oceanos-peru-covid-19-mujeres-pescadoras/,2020-08-25,2020,8,25,14,['economia_desarrollo'],{'economia_desarrollo': ['pescadora']},False,pescadora
Perú: pescadores industriales denuncian 12 muertes por COVID-19 y 184 contagios,13 Ago 2020,Barbara Fraser,https://es.mongabay.com/2020/08/peru-pescadores-industriales-denuncian-12-muertes-por-covid-19-y-184-contagios/,2020-08-13,2020,8,13,11,['economia_desarrollo'],"{'economia_desarrollo': ['industrial', 'pescador']}",False,"industrial, pescador"
Flota china frente a Galápagos: pescadores se unen para combatir la pesca ilegal del calamar gigante,4 Ago 2020,Michelle Carrere,https://es.mongabay.com/2020/08/oceanos-flota-china-frente-a-galapagos-pescadores-se-unen-para-combatir-la-pesca-ilegal-y-no-reglamentada-del-calamar-gigante/,2020-08-04,2020,8,4,16,"['economia_desarrollo', 'crimen_ilegalidad']","{'economia_desarrollo': ['pesca', 'pescador'], 'crimen_ilegalidad': ['ilegal']}",False,"pesca, pescador"
Perú: pescadores de Ancón persisten en programa de conservación en medio de la pandemia,21 Jul 2020,Ramiro Escobar,https://es.mongabay.com/2020/07/oceanos-peru-pescadores-de-ancon-programa-de-pesca-responsable-covid-19/,2020-07-21,2020,7,21,14,"['biodiversidad_conservacion', 'economia_desarrollo']","{'biodiversidad_conservacion': ['conservación'], 'economia_desarrollo': ['pescador']}",False,pescador
"Cuatro cosas que debes saber sobre Diamante, la pesquera beneficiada con un préstamo de Reactiva Perú",18 Jun 2020,Mongabay Latam,https://es.mongabay.com/2020/06/peru-oceanos-pesquera-diamante-anchovetas-juveniles-graficos/,2020-06-18,2020,6,18,16,['economia_desarrollo'],{'economia_desarrollo': ['pesquera']},False,pesquera
Millonarios descuentos: el salvavidas para las pesqueras sancionadas en Perú | VIDEOS,16 Jun 2020,Karen de la Torre,https://es.mongabay.com/2020/06/oceanos-millonarios-descuentos-para-pesqueras-sancionadas-peru/,2020-06-16,2020,6,16,12,['economia_desarrollo'],{'economia_desarrollo': ['pesquera']},False,pesquera
Perú: la pesca irregular de anchovetas juveniles que pone en peligro a la especie y la industria,14 Jun 2020,Mongabay Latam,https://es.mongabay.com/2020/06/especial-pesqueras-anchovetas-juveniles-adelanto-video/,2020-06-14,2020,6,14,17,"['biodiversidad_conservacion', 'economia_desarrollo']","{'biodiversidad_conservacion': ['especie'], 'economia_desarrollo': ['industria', 'pesca']}",False,"industria, pesca"
